<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.01.04	01:15:00	1.04090	1.04091	1.04006	1.04036	2917	6282000000	19
2017.01.04	01:30:00	1.04036	1.04120	1.04032	1.04087	2598	6916000000	19
2017.01.04	01:45:00	1.04087	1.04106	1.03923	1.03947	3589	6790000000	21
2017.01.04	02:00:00	1.03949	1.03977	1.03900	1.03956	3025	7217000000	19
2017.01.04	02:15:00	1.03956	1.04023	1.03953	1.03979	2879	7190000000	19
2017.01.04	02:30:00	1.03979	1.03999	1.03928	1.03954	2747	6755000000	19
2017.01.04	02:45:00	1.03954	1.03975	1.03902	1.03936	3154	6735000000	19
2017.01.04	03:00:00	1.03936	1.04051	1.03933	1.04038	2781	6079500000	20
2017.01.04	03:15:00	1.04038	1.04038	1.03985	1.04030	2609	6610000000	19
2017.01.04	03:30:00	1.04029	1.04038	1.04005	1.04027	2683	6038500000	20
2017.01.04	03:45:00	1.04027	1.04065	1.04021	1.04057	2610	5811000000	20
2017.01.04	04:00:00	1.04057	1.04057	1.03978	1.04007	2204	6267500000	20
2017.01.04	04:15:00	1.04008	1.04043	1.04007	1.04032	2046	5378500000	20
2017.01.04	04:30:00	1.04031	1.04081	1.04016	1.04047	2510	7986500000	19
2017.01.04	04:45:00	1.04047	1.04057	1.04022	1.04054	2376	7288500000	19
2017.01.04	05:00:00	1.04054	1.04096	1.04038	1.04074	2324	6027000000	20
2017.01.04	05:15:00	1.04074	1.04074	1.04039	1.04045	1895	4410000000	19
2017.01.04	05:30:00	1.04045	1.04080	1.04043	1.04067	1699	4521000000	20
2017.01.04	05:45:00	1.04067	1.04073	1.04025	1.04027	2147	5715000000	19
2017.01.04	06:00:00	1.04027	1.04050	1.04018	1.04049	2036	11130000000	19
2017.01.04	06:15:00	1.04049	1.04064	1.04020	1.04055	2162	7795000000	19
2017.01.04	06:30:00	1.04055	1.04056	1.04023	1.04046	1912	6167000000	19
2017.01.04	06:45:00	1.04046	1.04093	1.04040	1.04068	2026	5445000000	19
2017.01.04	07:00:00	1.04068	1.04074	1.03993	1.04035	2504	5683000000	19
2017.01.04	07:15:00	1.04035	1.04103	1.04035	1.04086	2367	5905500000	19
2017.01.04	07:30:00	1.04086	1.04147	1.04083	1.04127	2324	6059000000	20
2017.01.04	07:45:00	1.04127	1.04129	1.04055	1.04064	2264	6001000000	19
2017.01.04	08:00:00	1.04064	1.04169	1.04057	1.04087	2963	16888000000	18
2017.01.04	08:15:00	1.04086	1.04187	1.04069	1.04162	2813	8298500000	19
2017.01.04	08:30:00	1.04162	1.04216	1.04129	1.04189	3069	9755000000	18
2017.01.04	08:45:00	1.04189	1.04208	1.04126	1.04175	2990	8278600000	18
2017.01.04	09:00:00	1.04174	1.04403	1.04161	1.04364	4336	11215500000	18
2017.01.04	09:15:00	1.04366	1.04371	1.04261	1.04309	3429	11207000000	18
2017.01.04	09:30:00	1.04309	1.04316	1.04154	1.04180	3497	9407600000	18
2017.01.04	09:45:00	1.04180	1.04344	1.04164	1.04337	3428	9850000000	18
2017.01.04	10:00:00	1.04335	1.04385	1.04283	1.04371	3667	11401100000	18
2017.01.04	10:15:00	1.04371	1.04448	1.04348	1.04402	3753	10666503000	18
2017.01.04	10:30:00	1.04402	1.04456	1.04367	1.04414	3472	10640001000	18
2017.01.04	10:45:00	1.04414	1.04431	1.04363	1.04382	2868	8097000000	18
2017.01.04	11:00:00	1.04381	1.04440	1.04272	1.04310	3439	9579000000	18
2017.01.04	11:15:00	1.04310	1.04373	1.04276	1.04357	3217	11876500000	18
2017.01.04	11:30:00	1.04357	1.04394	1.04327	1.04377	3117	9938500000	18
2017.01.04	11:45:00	1.04377	1.04377	1.04292	1.04326	3394	9535500000	19
2017.01.04	12:00:00	1.04326	1.04453	1.04316	1.04428	3644	12704500000	18
2017.01.04	12:15:00	1.04428	1.04450	1.04361	1.04385	3460	10840000000	18
2017.01.04	12:30:00	1.04385	1.04389	1.04323	1.04345	2936	8142100000	19
2017.01.04	12:45:00	1.04345	1.04351	1.04274	1.04316	3036	7863500000	19
2017.01.04	13:00:00	1.04313	1.04356	1.04240	1.04248	3355	9117500000	18
2017.01.04	13:15:00	1.04248	1.04323	1.04241	1.04283	3097	11692000000	18
2017.01.04	13:30:00	1.04282	1.04392	1.04235	1.04380	3419	9213000000	18
2017.01.04	13:45:00	1.04381	1.04415	1.04324	1.04338	3418	8204900000	18
2017.01.04	14:00:00	1.04343	1.04401	1.04280	1.04370	3233	8877000000	18
2017.01.04	14:15:00	1.04370	1.04461	1.04334	1.04368	3692	10340400000	18
2017.01.04	14:30:00	1.04368	1.04461	1.04335	1.04402	3463	11753500000	18
2017.01.04	14:45:00	1.04402	1.04429	1.04335	1.04392	3282	9916500000	18
2017.01.04	15:00:00	1.04392	1.04429	1.04368	1.04405	3278	11917000000	18
2017.01.04	15:15:00	1.04403	1.04550	1.04401	1.04487	4105	17904500000	18
2017.01.04	15:30:00	1.04487	1.04526	1.04441	1.04491	4192	15187500000	18
2017.01.04	15:45:00	1.04491	1.04639	1.04422	1.04623	4429	19771500000	18
2017.01.04	16:00:00	1.04627	1.04707	1.04537	1.04655	4462	15119320000	18
2017.01.04	16:15:00	1.04655	1.04737	1.04611	1.04664	3913	13882000000	18
2017.01.04	16:30:00	1.04663	1.04810	1.04645	1.04666	3784	10089500000	18
2017.01.04	16:45:00	1.04666	1.04797	1.04623	1.04762	3893	11219000000	18
2017.01.04	17:00:00	1.04761	1.04828	1.04716	1.04791	4156	12474500000	18
2017.01.04	17:15:00	1.04791	1.04917	1.04779	1.04840	3739	15664500000	18
2017.01.04	17:30:00	1.04839	1.04839	1.04753	1.04778	3193	10126500000	18
2017.01.04	17:45:00	1.04778	1.04784	1.04724	1.04755	2892	16612000000	19
2017.01.04	18:00:00	1.04754	1.04768	1.04698	1.04756	2674	17918500000	18
2017.01.04	18:15:00	1.04757	1.04840	1.04744	1.04791	2776	7973000000	19
2017.01.04	18:30:00	1.04791	1.04814	1.04729	1.04734	2143	5353000000	19
2017.01.04	18:45:00	1.04734	1.04753	1.04693	1.04717	2339	7450500000	18
2017.01.04	19:00:00	1.04717	1.04731	1.04677	1.04720	2061	6349500000	19
2017.01.04	19:15:00	1.04720	1.04747	1.04696	1.04720	1445	4035500000	19
2017.01.04	19:30:00	1.04720	1.04765	1.04709	1.04765	1703	4097500000	19
2017.01.04	19:45:00	1.04765	1.04825	1.04754	1.04782	2380	7136500000	19
2017.01.04	20:00:00	1.04780	1.04999	1.04697	1.04862	4892	11772504000	18
2017.01.04	20:15:00	1.04865	1.04875	1.04596	1.04624	3985	9377000000	18
2017.01.04	20:30:00	1.04624	1.04638	1.04520	1.04586	3559	13785000000	18
2017.01.04	20:45:00	1.04586	1.04678	1.04554	1.04665	2898	12438500000	19
2017.01.04	21:00:00	1.04662	1.04698	1.04638	1.04669	2538	5531000000	19
2017.01.04	21:15:00	1.04669	1.04695	1.04660	1.04672	2182	5193000000	19
2017.01.04	21:30:00	1.04672	1.04800	1.04658	1.04796	2614	9510002000	20
2017.01.04	21:45:00	1.04796	1.04871	1.04775	1.04862	3036	9610501000	19
2017.01.04	22:00:00	1.04859	1.04911	1.04846	1.04892	2049	5394500000	19
2017.01.04	22:15:00	1.04892	1.04892	1.04808	1.04864	1759	5103500000	20
2017.01.04	22:30:00	1.04864	1.04910	1.04862	1.04900	1240	8482500000	21
2017.01.04	22:45:00	1.04900	1.04953	1.04894	1.04904	1401	1824000000	22
2017.01.04	23:00:00	1.04894	1.04894	1.04865	1.04866	281	318000000	28
2017.01.04	23:15:00	1.04866	1.04892	1.04829	1.04866	1012	1268500000	26
2017.01.04	23:30:00	1.04867	1.04885	1.04863	1.04877	772	808000000	31
2017.01.04	23:45:00	1.04877	1.04923	1.04860	1.04871	804	920500000	35
2017.01.05	00:00:00	1.04870	1.04903	1.04862	1.04877	1517	1790400000	28
2017.01.05	00:15:00	1.04876	1.04888	1.04870	1.04883	1456	2062000000	22
2017.01.05	00:30:00	1.04882	1.04882	1.04810	1.04854	1742	3495000000	21
2017.01.05	00:45:00	1.04854	1.05016	1.04825	1.04970	3297	7478500000	21
2017.01.05	01:00:00	1.04971	1.05404	1.04964	1.05183	4941	9726000000	18
2017.01.05	01:15:00	1.05183	1.05375	1.05183	1.05275	4160	8304000000	19
2017.01.05	01:30:00	1.05275	1.05363	1.05220	1.05356	3912	6928500000	19
2017.01.05	01:45:00	1.05357	1.05405	1.05218	1.05405	4211	7852500000	20
2017.01.05	02:00:00	1.05407	1.05407	1.05222	1.05264	3912	6328000000	19
2017.01.05	02:15:00	1.05268	1.05273	1.05101	1.05104	3535	6285500000	20
2017.01.05	02:30:00	1.05104	1.05172	1.05102	1.05156	3684	7698500000	19
2017.01.05	02:45:00	1.05156	1.05200	1.05133	1.05197	3202	7737500000	20
2017.01.05	03:00:00	1.05197	1.05262	1.05152	1.05249	3472	9981500000	20
2017.01.05	03:15:00	1.05248	1.05289	1.05188	1.05206	3254	6969000000	21
2017.01.05	03:30:00	1.05206	1.05216	1.05122	1.05129	3217	7526000000	20
2017.01.05	03:45:00	1.05129	1.05160	1.05113	1.05147	2881	6989000000	20
2017.01.05	04:00:00	1.05144	1.05249	1.05139	1.05247	3043	6709000000	19
2017.01.05	04:15:00	1.05247	1.05269	1.05212	1.05243	2954	6258000000	19
2017.01.05	04:30:00	1.05244	1.05273	1.05177	1.05196	3084	6001500000	19
2017.01.05	04:45:00	1.05196	1.05239	1.05177	1.05205	2765	5065500000	19
2017.01.05	05:00:00	1.05205	1.05238	1.05184	1.05187	2574	6617000000	20
2017.01.05	05:15:00	1.05187	1.05219	1.05178	1.05199	2311	7588000000	21
2017.01.05	05:30:00	1.05199	1.05233	1.05179	1.05212	2227	5535500000	20
2017.01.05	05:45:00	1.05212	1.05290	1.05204	1.05264	2775	7497500000	19
2017.01.05	06:00:00	1.05264	1.05373	1.05238	1.05361	2957	6730000000	20
2017.01.05	06:15:00	1.05361	1.05637	1.05357	1.05630	4021	9304500000	19
2017.01.05	06:30:00	1.05630	1.05630	1.05524	1.05564	3561	8473600000	20
2017.01.05	06:45:00	1.05564	1.05566	1.05392	1.05416	3764	7394500000	20
2017.01.05	07:00:00	1.05416	1.05552	1.05406	1.05544	3412	7190000000	19
2017.01.05	07:15:00	1.05544	1.05589	1.05496	1.05502	3152	7147000000	19
2017.01.05	07:30:00	1.05502	1.05749	1.05500	1.05666	4069	9699400000	20
2017.01.05	07:45:00	1.05665	1.05717	1.05581	1.05667	3652	7491500000	19
2017.01.05	08:00:00	1.05665	1.05688	1.05518	1.05523	4351	7675500000	18
2017.01.05	08:15:00	1.05523	1.05538	1.05431	1.05467	3421	7657500000	18
2017.01.05	08:30:00	1.05467	1.05618	1.05440	1.05549	3917	12730000000	18
2017.01.05	08:45:00	1.05549	1.05631	1.05483	1.05596	3782	9271000000	18
2017.01.05	09:00:00	1.05596	1.05703	1.05461	1.05573	4787	11459000000	18
2017.01.05	09:15:00	1.05574	1.05586	1.05241	1.05269	4519	10821500000	18
2017.01.05	09:30:00	1.05268	1.05285	1.05064	1.05106	4430	9990500000	18
2017.01.05	09:45:00	1.05103	1.05168	1.05049	1.05153	3962	11452000000	18
2017.01.05	10:00:00	1.05154	1.05236	1.05145	1.05147	3350	7468000000	18
2017.01.05	10:15:00	1.05147	1.05167	1.05035	1.05090	3761	9624000000	18
2017.01.05	10:30:00	1.05090	1.05147	1.05015	1.05048	4001	11613500000	18
2017.01.05	10:45:00	1.05048	1.05124	1.05025	1.05048	3884	11618000000	18
2017.01.05	11:00:00	1.05048	1.05122	1.05034	1.05085	3326	9076000000	19
2017.01.05	11:15:00	1.05085	1.05137	1.05071	1.05106	3062	10918500000	19
2017.01.05	11:30:00	1.05106	1.05107	1.04905	1.04924	3363	9983000000	18
2017.01.05	11:45:00	1.04924	1.04989	1.04877	1.04887	3666	15275000000	18
2017.01.05	12:00:00	1.04887	1.04933	1.04859	1.04876	3517	10393500000	18
2017.01.05	12:15:00	1.04876	1.04927	1.04825	1.04926	3211	8945000000	18
2017.01.05	12:30:00	1.04926	1.05006	1.04926	1.04990	3158	7353000000	19
2017.01.05	12:45:00	1.04990	1.05012	1.04937	1.04938	2672	7443500000	19
2017.01.05	13:00:00	1.04938	1.05062	1.04919	1.05049	3521	9226500000	18
2017.01.05	13:15:00	1.05049	1.05107	1.04992	1.05099	3317	8124500000	18
2017.01.05	13:30:00	1.05102	1.05184	1.05059	1.05069	3607	13857000000	18
2017.01.05	13:45:00	1.05069	1.05077	1.04998	1.05015	3257	9538995000	18
2017.01.05	14:00:00	1.05015	1.05037	1.04937	1.05020	3456	16211955000	18
2017.01.05	14:15:00	1.05029	1.05234	1.04987	1.05184	5164	11794895000	18
2017.01.05	14:30:00	1.05184	1.05411	1.05093	1.05411	4841	13140500000	18
2017.01.05	14:45:00	1.05418	1.05426	1.05235	1.05306	4337	20798500000	18
2017.01.05	15:00:00	1.05302	1.05407	1.05281	1.05375	3935	11922000000	18
2017.01.05	15:15:00	1.05375	1.05495	1.05362	1.05374	4068	11180300000	18
2017.01.05	15:30:00	1.05374	1.05470	1.05344	1.05450	4450	14267401000	18
2017.01.05	15:45:00	1.05454	1.05510	1.05387	1.05464	4324	12385000000	18
2017.01.05	16:00:00	1.05477	1.05617	1.05364	1.05544	5018	17102500000	18
2017.01.05	16:15:00	1.05540	1.05815	1.05464	1.05680	4549	12139500000	18
2017.01.05	16:30:00	1.05680	1.05917	1.05627	1.05915	4998	14119301000	18
2017.01.05	16:45:00	1.05915	1.06089	1.05882	1.06026	5500	14588200000	18
2017.01.05	17:00:00	1.06028	1.06154	1.05976	1.06085	5114	16009502000	18
2017.01.05	17:15:00	1.06085	1.06112	1.05857	1.05896	4624	13377100000	18
2017.01.05	17:30:00	1.05895	1.06120	1.05881	1.06090	4546	25364500000	18
2017.01.05	17:45:00	1.06085	1.06095	1.05957	1.05988	3896	26419000000	18
2017.01.05	18:00:00	1.05988	1.06014	1.05920	1.05998	3382	24012500000	18
2017.01.05	18:15:00	1.06000	1.06000	1.05947	1.05998	2960	14273500000	19
2017.01.05	18:30:00	1.05998	1.05998	1.05948	1.05960	2551	7318000000	19
2017.01.05	18:45:00	1.05960	1.06003	1.05920	1.05984	2876	10465500000	19
2017.01.05	19:00:00	1.05984	1.06074	1.05982	1.06005	2709	11577500000	19
2017.01.05	19:15:00	1.06005	1.06012	1.05951	1.05953	2759	6503500000	18
2017.01.05	19:30:00	1.05953	1.05984	1.05907	1.05980	2966	9402000000	18
2017.01.05	19:45:00	1.05980	1.06021	1.05965	1.06003	2659	8305500000	18
2017.01.05	20:00:00	1.06003	1.06003	1.05869	1.05881	2608	8042500000	18
2017.01.05	20:15:00	1.05881	1.05997	1.05873	1.05997	2734	11914500000	18
2017.01.05	20:30:00	1.05997	1.06011	1.05977	1.05998	2343	6950500000	19
2017.01.05	20:45:00	1.05998	1.06004	1.05894	1.05919	2531	9136000000	19
2017.01.05	21:00:00	1.05919	1.05948	1.05898	1.05909	2241	10266515000	19
2017.01.05	21:15:00	1.05909	1.05937	1.05886	1.05923	2225	5760500000	19
2017.01.05	21:30:00	1.05923	1.05972	1.05923	1.05961	2363	7170000000	20
2017.01.05	21:45:00	1.05961	1.05994	1.05947	1.05991	2324	9276004000	19
2017.01.05	22:00:00	1.05990	1.06033	1.05990	1.06029	1543	3937000000	20
2017.01.05	22:15:00	1.06029	1.06044	1.06004	1.06042	1508	3366500000	20
2017.01.05	22:30:00	1.06042	1.06092	1.06037	1.06066	1337	2427500000	22
2017.01.05	22:45:00	1.06066	1.06099	1.06047	1.06063	1257	1940500000	21
2017.01.05	23:00:00	1.06040	1.06082	1.06035	1.06081	341	380000000	24
2017.01.05	23:15:00	1.06081	1.06081	1.06057	1.06074	449	587000000	26
2017.01.05	23:30:00	1.06074	1.06078	1.05987	1.06021	1227	1493000000	24
2017.01.05	23:45:00	1.06021	1.06056	1.06017	1.06027	1161	1240000000	41
2017.01.06	00:00:00	1.06036	1.06115	1.06030	1.06072	1636	2084500000	22
2017.01.06	00:15:00	1.06072	1.06085	1.06032	1.06046	1652	2975000000	22
2017.01.06	00:30:00	1.06046	1.06132	1.06028	1.06118	3480	5447000000	21
2017.01.06	00:45:00	1.06118	1.06127	1.06038	1.06039	3755	5677000000	20
2017.01.06	01:00:00	1.06039	1.06072	1.05929	1.05961	3771	5450000000	19
2017.01.06	01:15:00	1.05961	1.05980	1.05902	1.05979	3296	5942000000	20
2017.01.06	01:30:00	1.05979	1.06001	1.05855	1.05913	3154	5729000000	20
2017.01.06	01:45:00	1.05913	1.05942	1.05858	1.05905	3433	5927500000	20
2017.01.06	02:00:00	1.05905	1.05913	1.05850	1.05902	3239	6593500000	19
2017.01.06	02:15:00	1.05902	1.05920	1.05772	1.05810	3877	6143500000	19
2017.01.06	02:30:00	1.05809	1.05896	1.05759	1.05782	3638	8981000000	19
2017.01.06	02:45:00	1.05783	1.05878	1.05761	1.05838	3428	6780500000	19
2017.01.06	03:00:00	1.05840	1.05872	1.05795	1.05871	2864	6492500000	20
2017.01.06	03:15:00	1.05871	1.05903	1.05838	1.05877	2917	7836500000	20
2017.01.06	03:30:00	1.05877	1.05935	1.05876	1.05891	3011	7428500000	19
2017.01.06	03:45:00	1.05891	1.05903	1.05863	1.05875	2480	6413000000	19
2017.01.06	04:00:00	1.05875	1.05920	1.05863	1.05919	2365	6718000000	20
2017.01.06	04:15:00	1.05919	1.05923	1.05843	1.05852	2542	5186000000	19
2017.01.06	04:30:00	1.05851	1.05851	1.05802	1.05832	2540	6075500000	19
2017.01.06	04:45:00	1.05832	1.05888	1.05829	1.05886	2347	5476000000	19
2017.01.06	05:00:00	1.05886	1.05913	1.05862	1.05887	1989	5044500000	19
2017.01.06	05:15:00	1.05886	1.05898	1.05845	1.05845	1823	4095000000	19
2017.01.06	05:30:00	1.05845	1.05900	1.05845	1.05873	2403	6504000000	19
2017.01.06	05:45:00	1.05873	1.05878	1.05781	1.05805	3009	9996500000	19
2017.01.06	06:00:00	1.05805	1.05823	1.05775	1.05793	2702	6899500000	18
2017.01.06	06:15:00	1.05794	1.05823	1.05781	1.05781	2440	6197000000	19
2017.01.06	06:30:00	1.05781	1.05810	1.05774	1.05779	2224	5615000000	19
2017.01.06	06:45:00	1.05778	1.05833	1.05769	1.05827	2216	5916000000	19
2017.01.06	07:00:00	1.05826	1.05882	1.05801	1.05852	2596	6515500000	19
2017.01.06	07:15:00	1.05852	1.05875	1.05824	1.05828	2133	4306500000	19
2017.01.06	07:30:00	1.05828	1.05837	1.05788	1.05811	2512	6369000000	19
2017.01.06	07:45:00	1.05811	1.05815	1.05752	1.05792	2812	6139500000	18
2017.01.06	08:00:00	1.05793	1.05829	1.05743	1.05778	3197	6834000000	18
2017.01.06	08:15:00	1.05778	1.05888	1.05774	1.05869	2752	9392000000	19
2017.01.06	08:30:00	1.05869	1.05908	1.05804	1.05805	2760	7162000000	19
2017.01.06	08:45:00	1.05805	1.05858	1.05765	1.05843	2818	5973000000	18
2017.01.06	09:00:00	1.05841	1.05951	1.05812	1.05939	3537	8262000000	18
2017.01.06	09:15:00	1.05939	1.05980	1.05910	1.05936	3124	7076500000	18
2017.01.06	09:30:00	1.05936	1.05943	1.05842	1.05848	2877	6032000000	18
2017.01.06	09:45:00	1.05848	1.05938	1.05842	1.05937	2844	8825000000	18
2017.01.06	10:00:00	1.05937	1.05977	1.05868	1.05923	3268	10180500000	19
2017.01.06	10:15:00	1.05923	1.05998	1.05906	1.05979	3067	7575500000	19
2017.01.06	10:30:00	1.05979	1.06087	1.05973	1.06033	3487	7745700000	19
2017.01.06	10:45:00	1.06034	1.06046	1.05967	1.06009	3115	8820000000	18
2017.01.06	11:00:00	1.06010	1.06027	1.05953	1.06010	2879	6328000000	18
2017.01.06	11:15:00	1.06010	1.06012	1.05909	1.05929	2835	7403000000	18
2017.01.06	11:30:00	1.05928	1.05986	1.05896	1.05957	2670	7863000000	18
2017.01.06	11:45:00	1.05957	1.06076	1.05947	1.06062	3039	6351500000	18
2017.01.06	12:00:00	1.06062	1.06063	1.05917	1.05919	2876	6846500000	19
2017.01.06	12:15:00	1.05919	1.05945	1.05895	1.05930	2613	7592500000	18
2017.01.06	12:30:00	1.05930	1.05944	1.05907	1.05926	2454	6899500000	19
2017.01.06	12:45:00	1.05925	1.05926	1.05838	1.05862	2850	7405000000	19
2017.01.06	13:00:00	1.05862	1.05868	1.05807	1.05829	2694	7944500000	18
2017.01.06	13:15:00	1.05829	1.05836	1.05726	1.05750	2987	20315500000	18
2017.01.06	13:30:00	1.05751	1.05787	1.05707	1.05748	3143	13305500000	18
2017.01.06	13:45:00	1.05748	1.05805	1.05727	1.05799	2858	11686000000	18
2017.01.06	14:00:00	1.05802	1.05927	1.05750	1.05886	3970	9909500000	18
2017.01.06	14:15:00	1.05885	1.05910	1.05808	1.05866	4115	10518600000	18
2017.01.06	14:30:00	1.05870	1.06231	1.05462	1.05666	6024	12262300000	18
2017.01.06	14:45:00	1.05664	1.05714	1.05395	1.05441	5743	13182500000	18
2017.01.06	15:00:00	1.05444	1.05586	1.05367	1.05506	4849	12398000000	18
2017.01.06	15:15:00	1.05506	1.05555	1.05356	1.05361	4464	10630000000	18
2017.01.06	15:30:00	1.05364	1.05622	1.05364	1.05606	4790	14492500000	18
2017.01.06	15:45:00	1.05601	1.05693	1.05553	1.05585	4461	13795500000	18
2017.01.06	16:00:00	1.05583	1.05734	1.05507	1.05692	4217	12493500000	18
2017.01.06	16:15:00	1.05690	1.05690	1.05491	1.05518	4045	10051500000	18
2017.01.06	16:30:00	1.05517	1.05738	1.05503	1.05662	4117	8868000000	18
2017.01.06	16:45:00	1.05662	1.05830	1.05648	1.05730	4313	10545500000	18
2017.01.06	17:00:00	1.05733	1.05826	1.05683	1.05686	4026	22945500000	18
2017.01.06	17:15:00	1.05687	1.05693	1.05584	1.05632	3807	16082505000	19
2017.01.06	17:30:00	1.05630	1.05647	1.05553	1.05591	4001	15593501000	18
2017.01.06	17:45:00	1.05591	1.05601	1.05513	1.05588	3300	14512500000	18
2017.01.06	18:00:00	1.05588	1.05618	1.05484	1.05503	2951	18716000000	19
2017.01.06	18:15:00	1.05503	1.05506	1.05358	1.05419	3357	8223501000	19
2017.01.06	18:30:00	1.05420	1.05441	1.05381	1.05438	2659	7108000000	19
2017.01.06	18:45:00	1.05438	1.05509	1.05434	1.05499	2777	8919500000	19
2017.01.06	19:00:00	1.05499	1.05520	1.05448	1.05461	2315	10520500000	19
2017.01.06	19:15:00	1.05461	1.05494	1.05397	1.05415	2305	6992528000	19
2017.01.06	19:30:00	1.05415	1.05417	1.05351	1.05377	2402	4576500000	19
2017.01.06	19:45:00	1.05377	1.05383	1.05253	1.05258	3035	15056502000	18
2017.01.06	20:00:00	1.05258	1.05303	1.05258	1.05294	2389	19625500000	19
2017.01.06	20:15:00	1.05294	1.05306	1.05273	1.05293	2060	6381011000	19
2017.01.06	20:30:00	1.05293	1.05305	1.05251	1.05294	1902	6228000000	20
2017.01.06	20:45:00	1.05294	1.05343	1.05276	1.05312	2605	15375501000	19
2017.01.06	21:00:00	1.05313	1.05323	1.05278	1.05312	2303	8162500000	19
2017.01.06	21:15:00	1.05312	1.05348	1.05296	1.05329	2118	5564000000	20
2017.01.06	21:30:00	1.05327	1.05334	1.05306	1.05316	1914	4973000000	21
2017.01.06	21:45:00	1.05316	1.05356	1.05294	1.05344	2139	7904017000	19
2017.01.06	22:00:00	1.05343	1.05354	1.05316	1.05317	1803	3105500000	20
2017.01.06	22:15:00	1.05317	1.05337	1.05302	1.05335	946	1330000000	20
2017.01.06	22:30:00	1.05335	1.05335	1.05298	1.05312	1153	1210000000	21
2017.01.06	22:45:00	1.05312	1.05332	1.05301	1.05328	1107	1331500000	32
2017.01.08	23:00:00	1.05312	1.05319	1.05310	1.05311	241	272000000	28
2017.01.08	23:15:00	1.05313	1.05313	1.05290	1.05308	271	330300000	25
2017.01.08	23:30:00	1.05309	1.05344	1.05297	1.05313	530	596000000	26
2017.01.08	23:45:00	1.05313	1.05338	1.05309	1.05326	541	661000000	25
2017.01.09	00:00:00	1.05325	1.05360	1.05294	1.05354	1608	2477500000	21
2017.01.09	00:15:00	1.05355	1.05361	1.05261	1.05287	1774	2650000000	21
2017.01.09	00:30:00	1.05287	1.05311	1.05262	1.05309	2025	3357000000	21
2017.01.09	00:45:00	1.05309	1.05326	1.05270	1.05297	2329	3577500000	21
2017.01.09	01:00:00	1.05297	1.05331	1.05296	1.05316	1931	4178000000	20
2017.01.09	01:15:00	1.05316	1.05318	1.05222	1.05260	2173	3923500000	19
2017.01.09	01:30:00	1.05260	1.05283	1.05225	1.05282	2225	4943000000	20
2017.01.09	01:45:00	1.05282	1.05360	1.05271	1.05353	2159	5002500000	19
2017.01.09	02:00:00	1.05353	1.05435	1.05346	1.05403	2227	5177000000	20
2017.01.09	02:15:00	1.05403	1.05405	1.05353	1.05356	2439	5875000000	21
2017.01.09	02:30:00	1.05356	1.05403	1.05355	1.05367	2051	4615500000	19
2017.01.09	02:45:00	1.05367	1.05445	1.05367	1.05422	2027	4710000000	19
2017.01.09	03:00:00	1.05422	1.05425	1.05375	1.05385	2447	5874000000	19
2017.01.09	03:15:00	1.05385	1.05394	1.05367	1.05393	1721	14053500000	21
2017.01.09	03:30:00	1.05393	1.05394	1.05343	1.05353	1704	5500000000	20
2017.01.09	03:45:00	1.05353	1.05366	1.05326	1.05327	1627	4972000000	20
2017.01.09	04:00:00	1.05327	1.05350	1.05324	1.05342	1434	3020000000	20
2017.01.09	04:15:00	1.05342	1.05347	1.05309	1.05315	1718	5373500000	20
2017.01.09	04:30:00	1.05315	1.05315	1.05265	1.05287	2000	5258500000	19
2017.01.09	04:45:00	1.05286	1.05314	1.05279	1.05299	1953	5274500000	20
2017.01.09	05:00:00	1.05299	1.05301	1.05262	1.05264	1796	5156500000	20
2017.01.09	05:15:00	1.05264	1.05274	1.05238	1.05254	2224	6515500000	20
2017.01.09	05:30:00	1.05254	1.05279	1.05242	1.05273	1782	4960000000	21
2017.01.09	05:45:00	1.05273	1.05282	1.05261	1.05265	1612	4354500000	20
2017.01.09	06:00:00	1.05265	1.05322	1.05245	1.05316	2154	6146000000	19
2017.01.09	06:15:00	1.05316	1.05316	1.05261	1.05279	2196	6519500000	19
2017.01.09	06:30:00	1.05279	1.05292	1.05239	1.05249	1946	4186500000	19
2017.01.09	06:45:00	1.05249	1.05259	1.05167	1.05239	2813	9713500000	19
2017.01.09	07:00:00	1.05239	1.05256	1.05195	1.05199	2189	5958000000	20
2017.01.09	07:15:00	1.05199	1.05264	1.05192	1.05256	1767	4712000000	19
2017.01.09	07:30:00	1.05256	1.05274	1.05228	1.05274	2043	8016000000	20
2017.01.09	07:45:00	1.05274	1.05367	1.05269	1.05329	2508	5997500000	19
2017.01.09	08:00:00	1.05328	1.05411	1.05302	1.05340	2977	7631900000	18
2017.01.09	08:15:00	1.05340	1.05399	1.05327	1.05396	2915	6571000000	18
2017.01.09	08:30:00	1.05396	1.05414	1.05292	1.05302	2919	9271000000	18
2017.01.09	08:45:00	1.05302	1.05378	1.05302	1.05374	2789	6781000000	18
2017.01.09	09:00:00	1.05373	1.05443	1.05347	1.05407	3640	10496000000	18
2017.01.09	09:15:00	1.05407	1.05548	1.05400	1.05530	3891	10809500000	18
2017.01.09	09:30:00	1.05530	1.05561	1.05456	1.05457	3130	9685000000	18
2017.01.09	09:45:00	1.05457	1.05533	1.05445	1.05483	3533	10386500000	18
2017.01.09	10:00:00	1.05481	1.05522	1.05378	1.05408	3356	9866000000	18
