,FECHA,TIPO_INGRESO,LINEA_1,LINEA_2,LINEA_3,LINEA_4,LINEA_5,LINEA_6,LINEA_7,LINEA_8,LINEA_9,LINEA_A,LINEA_B,LINEA_12,AÑO,MES
3126,2020-07-23,Boletos,454350,373875,307400,52050,146250,40425,104125,217925,140750,233000,223975,0,2020,7
3127,2020-07-24,Boletos,491300,394680,298550,51175,157500,73525,76150,215100,108450,249100,262100,0,2020,7
3128,2020-07-25,Boletos,491725,419125,323050,51325,144150,54900,72600,217750,146000,242925,260125,0,2020,7
3129,2020-07-26,Boletos,281050,214775,162700,26300,101250,23350,53060,111100,73750,153275,165125,0,2020,7
3130,2020-07-27,Boletos,532225,415300,366250,47700,163750,60850,125625,237550,162350,261000,282125,0,2020,7
3131,2020-07-28,Boletos,455050,380500,316700,48800,149350,49850,112275,218075,148900,244900,231875,0,2020,7
3132,2020-07-29,Boletos,475500,375050,321775,52750,149350,52650,100640,217750,147350,251950,262050,0,2020,7
3133,2020-07-30,Boletos,471050,388475,323950,52400,148350,50850,102575,219450,148550,243600,267100,0,2020,7
3134,2020-07-31,Boletos,518150,436725,375400,57450,152150,66400,95000,225025,159850,255200,305550,0,2020,7
3135,2020-08-01,Boletos,517300,439375,320925,52000,169875,69300,67925,220225,151400,261000,297300,0,2020,8
3136,2020-08-02,Boletos,296050,232925,178075,32550,109925,20950,53625,118300,82825,161400,172800,0,2020,8
3137,2020-08-03,Boletos,552200,540645,377375,54000,181050,43350,105350,238350,154375,289100,307550,0,2020,8
3138,2020-08-04,Boletos,481650,398725,319375,48550,144150,53150,98325,216600,126300,244750,252600,0,2020,8
3139,2020-08-05,Boletos,489400,415275,345825,43175,148275,49450,84650,226150,146400,250950,258400,0,2020,8
3140,2020-08-06,Boletos,477700,393475,324700,40425,140625,49500,81925,201850,127725,225450,237250,0,2020,8
3141,2020-08-07,Boletos,497950,432600,317075,53250,154450,54700,67650,218525,103225,248250,269325,0,2020,8
3142,2020-08-08,Boletos,511650,448350,315450,52750,139900,56325,69900,203575,99225,230350,251650,0,2020,8
3143,2020-08-09,Boletos,303600,329275,167750,29500,99225,26075,57340,122750,69775,153200,162475,0,2020,8
3144,2020-08-10,Boletos,548275,480900,407375,45700,173625,44800,130710,241625,157600,218700,279475,0,2020,8
3145,2020-08-11,Boletos,481400,436925,343725,50800,145925,50750,114310,197525,154950,268375,231725,0,2020,8
3146,2020-08-12,Boletos,491850,425250,351175,55000,148810,51075,100290,197525,138050,239675,252875,0,2020,8
3147,2020-08-13,Boletos,494350,421725,348000,55200,151465,50675,104275,224250,142400,239700,264575,0,2020,8
3148,2020-08-14,Boletos,518625,474050,379825,53900,152350,64600,94075,224400,122900,236750,267775,0,2020,8
3149,2020-08-15,Boletos,554275,520625,319675,51550,171750,42400,66325,235400,121700,276425,293200,0,2020,8
3150,2020-08-16,Boletos,341675,303875,194100,31950,116750,27100,44025,138075,83875,174175,200900,0,2020,8
3151,2020-08-17,Boletos,572775,466675,357275,53750,175000,69200,98775,247450,150300,299400,266800,0,2020,8
3152,2020-08-18,Boletos,508325,425300,334950,49050,150300,43500,97050,230500,102250,253350,214750,0,2020,8
3153,2020-08-19,Boletos,500700,450025,347100,47600,131450,45050,96925,221650,104375,262000,238000,0,2020,8
3154,2020-08-20,Boletos,478350,389025,329750,46400,139000,44050,99800,190800,102850,221600,223950,0,2020,8
3155,2020-08-21,Boletos,520500,404075,298800,49900,148500,54150,85325,194475,102900,234425,222150,0,2020,8
3156,2020-08-22,Boletos,551000,476050,356615,42350,144550,61575,57100,220925,135500,242425,237250,0,2020,8
3157,2020-08-23,Boletos,336000,263700,212940,25750,107650,25125,62825,137350,79850,161950,177550,0,2020,8
3158,2020-08-24,Boletos,545100,421150,388720,42500,150100,59400,120175,218275,164000,250050,247675,0,2020,8
3159,2020-08-25,Boletos,476175,411975,330750,43350,134300,51300,98850,225250,148850,221700,222025,0,2020,8
3160,2020-08-26,Boletos,473150,401900,343775,44500,133450,52950,95925,212950,147400,229500,242375,0,2020,8
3161,2020-08-27,Boletos,485825,401700,336350,47500,141450,50850,102425,207675,143250,222350,248925,0,2020,8
3162,2020-08-28,Boletos,518950,442525,363775,48700,154600,75900,80425,190650,143200,226150,257650,0,2020,8
3163,2020-08-29,Boletos,542625,439250,280050,58700,171900,65650,79975,205600,114850,217750,284000,0,2020,8
3164,2020-08-30,Boletos,309600,241425,181725,29950,112750,36500,49175,130400,77125,155650,180050,0,2020,8
3165,2020-08-31,Boletos,572275,442050,371825,52900,165100,52715,113575,231150,147325,264600,280775,0,2020,8
3166,2020-09-01,Boletos,526750,437650,329700,46850,137900,55935,97500,222100,103750,236900,230450,0,2020,9
3167,2020-09-02,Boletos,516975,385450,342025,50550,134000,39400,83300,224350,126800,253825,250875,0,2020,9
3168,2020-09-03,Boletos,494050,426125,317250,55100,148300,39500,100275,220450,124450,246150,237475,0,2020,9
3169,2020-09-04,Boletos,532500,472075,329575,57950,143650,60700,79050,225950,154825,239275,273225,0,2020,9
3170,2020-09-05,Boletos,513425,441775,347475,48700,129000,51900,56950,186050,142875,237250,257700,0,2020,9
3171,2020-09-06,Boletos,316075,230950,186550,26950,93900,24550,52750,111975,78600,158600,170575,0,2020,9
3172,2020-09-07,Boletos,578025,428075,381375,43250,162650,56950,117350,214800,159000,271550,288425,0,2020,9
3173,2020-09-08,Boletos,488050,417550,321675,45650,142100,45600,102350,212125,150900,256000,243550,0,2020,9
3174,2020-09-09,Boletos,510125,410500,337225,46000,139050,50050,95050,217575,147050,246100,250550,0,2020,9
3175,2020-09-10,Boletos,497425,411850,347550,46750,128475,46700,98300,198500,142850,241100,245500,0,2020,9
3176,2020-09-11,Boletos,510050,416700,359375,41250,126400,67450,71450,171275,158300,236000,268000,0,2020,9
3177,2020-09-12,Boletos,528525,394450,309275,53200,154975,57000,81175,194125,110450,225925,269350,0,2020,9
3178,2020-09-13,Boletos,318375,242750,193250,29200,103000,22500,55850,124075,70350,152675,159050,0,2020,9
3179,2020-09-14,Boletos,615475,423500,381450,52850,164300,39525,107750,223075,140300,278350,192200,0,2020,9
3180,2020-09-15,Boletos,450300,330850,294650,38450,137600,37475,82550,152250,89500,240300,199500,0,2020,9
3181,2020-09-16,Boletos,207750,143100,142375,15100,68925,15950,38600,59775,52000,109250,98250,0,2020,9
3182,2020-09-17,Boletos,559450,382475,268500,45350,153800,43000,103475,154650,126700,219400,226600,0,2020,9
3183,2020-09-18,Boletos,539700,371050,294625,52400,152175,54500,80950,160400,125850,226250,250950,0,2020,9
3184,2020-09-19,Boletos,499350,410925,340325,35550,141450,55600,65375,181100,143500,228400,270050,0,2020,9
3185,2020-09-20,Boletos,310700,210925,167650,21300,101550,32050,41475,108200,75200,152000,164750,0,2020,9
3186,2020-09-21,Boletos,575700,386575,352460,39300,153450,57150,104750,199000,161800,257950,264250,0,2020,9
3187,2020-09-22,Boletos,499775,367525,307890,43300,145400,56400,88650,188950,133750,244050,221650,0,2020,9
3188,2020-09-23,Boletos,518550,352350,290050,43000,142000,54200,77775,189700,146200,224600,237900,0,2020,9
3189,2020-09-24,Boletos,489550,410025,329175,36000,144500,57200,81100,173375,142000,208750,265300,0,2020,9
3190,2020-09-25,Boletos,460700,378300,323050,40250,152750,70650,70325,125900,139900,235900,274990,0,2020,9
3191,2020-09-26,Boletos,460350,402025,243350,38750,160425,54300,75500,178900,127950,136250,253860,0,2020,9
3192,2020-09-27,Boletos,341000,241200,158500,21750,99650,23200,36550,114825,80550,111050,167500,0,2020,9
3193,2020-09-28,Boletos,508125,421525,292225,25800,163500,50700,75425,185675,132300,226650,253300,0,2020,9
3194,2020-09-29,Boletos,483700,331950,282025,31400,139800,47000,118125,166150,101000,237150,233900,0,2020,9
3195,2020-09-30,Boletos,489925,357550,314650,33800,145700,43450,84475,188875,114200,234425,252400,0,2020,9
3196,2020-10-01,Boletos,476500,372600,345175,33750,160000,44750,92150,189675,141100,227375,271850,0,2020,10
3197,2020-10-02,Boletos,546400,382525,309675,35600,159425,55850,85050,182500,130250,236300,274275,0,2020,10
3198,2020-10-03,Boletos,550900,397475,381775,43900,173475,60800,61425,188100,144050,263600,302355,0,2020,10
3199,2020-10-04,Boletos,352450,243475,189275,21350,110400,32900,56325,101825,71325,155300,187020,0,2020,10
3200,2020-10-05,Boletos,574050,422475,377850,46750,168000,55550,120700,190250,146375,238600,282225,0,2020,10
3201,2020-10-06,Boletos,520125,381925,324300,45300,142600,50350,109150,194700,153750,217400,258850,0,2020,10
3202,2020-10-07,Boletos,526375,370750,317950,47700,132900,48125,105275,199825,143550,209000,274175,0,2020,10
3203,2020-10-08,Boletos,516300,360925,333125,46800,137950,47775,104650,186525,148450,195200,267725,0,2020,10
3204,2020-10-09,Boletos,548175,408900,365775,44700,149300,61500,77825,175300,148850,226650,263455,0,2020,10
3205,2020-10-10,Boletos,493075,443800,304725,42700,164700,60200,83975,190600,136500,173800,278470,0,2020,10
3206,2020-10-11,Boletos,346050,260625,183275,22050,105475,31650,47175,109225,87600,141275,184600,0,2020,10
3207,2020-10-12,Boletos,527550,403775,355200,43550,167275,42000,111250,180900,148850,252100,279200,0,2020,10
3208,2020-10-13,Boletos,490550,357325,314300,37900,150925,62700,76425,145750,136850,236300,235500,0,2020,10
3209,2020-10-14,Boletos,493950,358725,327925,37400,146550,49250,81425,154575,148850,215550,252000,0,2020,10
3210,2020-10-15,Boletos,527700,397025,362975,43400,146650,54800,94000,173800,128300,223875,274975,0,2020,10
3211,2020-10-16,Boletos,544925,399350,351450,44900,167950,78800,87675,186200,158700,212725,286375,0,2020,10
3212,2020-10-17,Boletos,618525,469075,390250,39500,158300,63675,77850,202700,158225,234625,269495,0,2020,10
3213,2020-10-18,Boletos,380100,253600,219700,19500,104850,24325,50815,117700,84175,160100,176780,0,2020,10
3214,2020-10-19,Boletos,534500,411675,417900,35550,152850,66400,84575,214875,166050,251050,291625,0,2020,10
3215,2020-10-20,Boletos,508375,382550,358775,32100,132550,46150,96975,196400,165700,224200,250500,0,2020,10
3216,2020-10-21,Boletos,546800,433425,366300,53200,153225,51100,126935,220275,160850,249900,297330,0,2020,10
3217,2020-10-22,Boletos,543375,419100,363100,48900,149975,46250,122125,209265,161400,243050,285870,0,2020,10
3218,2020-10-23,Boletos,581625,444875,389600,53975,160800,52850,137700,232810,171450,254950,308150,0,2020,10
3219,2020-10-24,Boletos,638700,510575,383575,57025,171300,48500,140500,228475,170025,268800,337965,0,2020,10
3220,2020-10-25,Boletos,399275,289575,230125,36800,116150,27500,77450,138100,92425,173950,211485,0,2020,10
3221,2020-10-26,Boletos,615175,464750,415850,56450,175600,60700,139075,235000,188050,276900,306750,0,2020,10
3222,2020-10-27,Boletos,530475,420075,352975,53500,153800,63900,109275,212075,163750,245350,273725,0,2020,10
3223,2020-10-28,Boletos,536775,436625,369950,50600,152550,49100,127275,207975,162350,245150,288175,0,2020,10
3224,2020-10-29,Boletos,550750,424400,374315,53400,152850,50450,124175,212500,166300,245000,304000,0,2020,10
3225,2020-10-30,Boletos,605200,479850,414825,59700,171850,53900,148525,231575,181500,275100,329000,0,2020,10
3226,2020-10-31,Boletos,626700,507125,398460,61200,187700,51600,144375,233475,176300,273550,351950,0,2020,10
3227,2020-11-01,Boletos,363275,262275,217125,33150,115250,24950,70175,133675,88600,166150,214825,0,2020,11
3228,2020-11-02,Boletos,432325,319275,280900,40250,137175,38350,97925,167225,123800,210600,247500,0,2020,11
3229,2020-11-03,Boletos,591925,442750,402975,53450,181050,56400,131250,219150,170950,264350,298075,0,2020,11
3230,2020-11-04,Boletos,562975,439575,383775,51250,166400,57600,124250,216050,167050,257350,307350,0,2020,11
3231,2020-11-05,Boletos,554025,439500,384000,52100,164875,53650,124900,216200,165925,250300,304500,0,2020,11
3232,2020-11-06,Boletos,605175,470650,411300,58500,175850,58950,143550,227675,175850,266550,313725,0,2020,11
3233,2020-11-07,Boletos,639350,512000,396350,62500,182850,52950,138750,228925,166525,272600,346875,0,2020,11
3234,2020-11-08,Boletos,399550,283625,231400,35050,124050,27600,76150,135400,93875,176050,212600,0,2020,11
3235,2020-11-09,Boletos,636025,479950,433975,58075,188950,62650,149000,241300,184200,289950,333125,0,2020,11
3236,2020-11-10,Boletos,568125,441825,386675,52025,162900,52400,134825,215700,166675,265200,294475,0,2020,11
3237,2020-11-11,Boletos,574450,454600,390810,52350,164450,53700,132775,219150,166650,256100,311100,0,2020,11
3238,2020-11-12,Boletos,578750,457375,399090,54450,168600,51675,135050,225425,176250,260450,315000,0,2020,11
3239,2020-11-13,Boletos,653750,526375,440650,59150,182725,59725,152100,246500,191100,270850,347900,0,2020,11
3240,2020-11-14,Boletos,695550,568975,432925,62900,200150,53500,153850,248150,187400,297400,378525,0,2020,11
3241,2020-11-15,Boletos,438200,336675,255875,38150,132675,29950,84600,150325,102300,188650,243025,0,2020,11
3242,2020-11-16,Boletos,507200,372575,296360,43700,148475,35425,95300,175975,119650,213800,283975,0,2020,11
3243,2020-11-17,Boletos,637650,500850,444315,55600,183225,62325,154450,244175,186950,287450,322825,0,2020,11
3244,2020-11-18,Boletos,582475,467825,410460,52200,165775,53900,136250,221575,170900,260500,310225,0,2020,11
3245,2020-11-19,Boletos,583725,462725,404040,53000,165100,50800,135200,223250,170900,262000,314400,0,2020,11
3246,2020-11-20,Boletos,615025,500000,429380,55550,179375,57400,145750,231850,182600,268450,331300,0,2020,11
3247,2020-11-21,Boletos,654725,530325,415545,58050,189650,54900,144825,231850,175675,282700,353775,0,2020,11
3248,2020-11-22,Boletos,421075,304675,245325,37500,126375,28675,78050,144400,99800,190300,229225,0,2020,11
3249,2020-11-23,Boletos,657775,495025,451825,56100,189475,65875,153025,241225,187250,304050,336100,0,2020,11
3250,2020-11-24,Boletos,567025,450800,399785,52500,165200,54650,135475,206650,163775,272100,289375,0,2020,11
3251,2020-11-25,Boletos,581325,450475,410650,52700,165300,54225,135875,222325,172350,266200,309825,0,2020,11
3252,2020-11-26,Boletos,572550,452450,396865,54200,167300,51725,130350,219625,172075,261450,295925,0,2020,11
3253,2020-11-27,Boletos,640825,507125,440040,58900,186050,58100,152900,236500,181975,277650,331600,0,2020,11
3254,2020-11-28,Boletos,683875,569225,436510,63200,197000,55400,152925,246950,182050,307950,363475,0,2020,11
3255,2020-11-29,Boletos,459925,322250,256600,39550,130800,28800,82600,147650,100650,189925,239325,0,2020,11
3256,2020-11-30,Boletos,696525,516125,472525,59850,206675,63100,163350,255500,193900,324400,353100,0,2020,11
3257,2020-12-01,Boletos,634200,501450,427205,56500,179675,57000,151925,247225,184000,301275,320150,0,2020,12
3258,2020-12-02,Boletos,637975,503475,424780,57000,182125,55850,141975,246225,174350,290200,331300,0,2020,12
3259,2020-12-03,Boletos,631725,494125,418715,55300,176975,55900,142075,239325,175850,290450,320375,0,2020,12
3260,2020-12-04,Boletos,665675,534575,448800,61400,190600,58525,154025,255375,188475,316300,342635,0,2020,12
3261,2020-12-05,Boletos,721450,587700,436300,63650,201150,56375,155625,254775,185775,307200,381590,0,2020,12
3262,2020-12-06,Boletos,481375,342725,269400,41000,137250,31850,89000,152125,105900,202200,254000,0,2020,12
3263,2020-12-07,Boletos,702575,510285,456250,58400,197400,63400,165100,255275,195100,314200,353450,0,2020,12
3264,2020-12-08,Boletos,611125,462375,396225,54800,191075,54350,144525,233150,171450,276550,296350,0,2020,12
3265,2020-12-09,Boletos,638800,478125,399215,58450,177275,54350,140900,247575,175650,290350,327650,0,2020,12
3266,2020-12-10,Boletos,637670,474750,404990,60400,175700,57350,140125,269650,184725,278050,330075,0,2020,12
3267,2020-12-11,Boletos,672630,511300,432555,65350,196300,69350,155950,253825,189725,301350,350575,0,2020,12
3268,2020-12-12,Boletos,670475,531575,414755,60650,196300,56175,143350,242025,176150,283800,369375,0,2020,12
3269,2020-12-13,Boletos,463475,332650,263600,40800,142950,32425,81775,157150,100850,201900,255525,0,2020,12
3270,2020-12-14,Boletos,709875,494450,462485,65400,208550,66050,161550,264050,200800,311500,352725,0,2020,12
3271,2020-12-15,Boletos,645150,468350,418875,57425,190050,56400,146025,247290,185650,295400,322125,0,2020,12
3272,2020-12-16,Boletos,671450,479750,433615,59325,195700,57625,147650,250935,179950,302775,361325,0,2020,12
3273,2020-12-17,Boletos,654175,471150,419470,56800,192000,56100,144825,248675,182175,297825,350675,0,2020,12
3274,2020-12-18,Boletos,690900,495050,454075,63050,198000,59225,153100,255825,185225,310250,373225,0,2020,12
3275,2020-12-19,Boletos,649625,489050,399090,60875,195850,49975,142100,233325,166125,288875,357375,0,2020,12
3276,2020-12-20,Boletos,428875,313590,258000,41525,143650,28925,79600,148575,94825,203675,252900,0,2020,12
3277,2020-12-21,Boletos,632575,444625,424000,59800,199800,61000,145775,234475,177000,313725,351950,0,2020,12
3278,2020-12-22,Boletos,561725,418675,376650,55850,177375,52000,129275,216820,161250,285075,308025,0,2020,12
3279,2020-12-23,Boletos,598500,438150,396055,60900,203600,52000,133075,237030,169800,307050,349450,0,2020,12
3280,2020-12-24,Boletos,504600,510725,334695,50400,193575,43700,112600,183875,135650,269000,282500,0,2020,12
3281,2020-12-25,Boletos,180700,123075,110635,13900,76875,11500,34100,57875,45625,96800,109575,0,2020,12
3282,2020-12-26,Boletos,462575,311975,275765,45900,150675,33500,84425,165500,113375,211750,265700,0,2020,12
3283,2020-12-27,Boletos,364750,226050,195625,30175,126875,24150,57850,116500,72800,164400,197150,0,2020,12
3284,2020-12-28,Boletos,593125,398000,375275,51425,187125,50200,121875,215625,159650,275200,313125,0,2020,12
3285,2020-12-29,Boletos,515950,375100,330125,50350,167950,46750,110400,195675,144750,252250,274575,0,2020,12
3286,2020-12-30,Boletos,565125,397900,361090,53950,184200,46250,121525,216975,152025,275350,321450,0,2020,12
3287,2020-12-31,Boletos,481100,360050,314360,47950,178750,40400,105500,168775,131375,258000,267200,0,2020,12
3288,2021-01-01,Boletos,161075,110300,99150,13850,68350,11350,32675,54725,40700,91325,102275,0,2021,1
